url,headline,date,
https://nypost.com/2024/10/17/world-news/hamas-chief-yahya-sinwars-death-could-lead-to-retaliation-against-hostages-experts/,"              Hamas faced with two choices after airstrike eliminates terror leader Yahya Sinwar, experts warn            ",2024-10-17,
https://nypost.com/2024/10/17/world-news/who-was-hamas-leader-and-oct-7-mastermind-yahya-sinwar/,              Who was Hamas leader and Oct. 7 mastermind Yahya Sinwar killed by Israeli forces?            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/netanyahu-says-israel-settled-the-score-with-yahya-sinwars-death-but-war-is-not-over/,              Netanyahu says Israel 'settled the score' with Hamas head's death — but warns war is not over until hostages are home            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/families-of-hamas-hostages-demand-action-after-yahya-sinwar-killed-in-airstrike-seize-this-opportunity/,              Families of Hamas hostages demand action after terror honcho killed: 'Seize this opportunity'            ,2024-10-17,
https://nypost.com/2024/10/17/opinion/war-was-never-going-to-end-without-death-of-hamas-leader-yahya-sinwar/,              War was never going to end without Hamas leader's death — may his nihilistic fanaticism die with him            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/hamas-chief-and-oct-7-mastermind-yahya-sinwar-killed-in-israeli-strike/,              Israel confirms they’ve killed Hamas leader and Oct. 7 mastermind — and it may have been completely by chance            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/photo-appears-to-show-body-of-hamas-leader-yahya-sinwar/,              Israel confirms it’s killed Hamas leader and Oct. 7 mastermind — maybe completely by chance            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/idf-probing-if-hamas-yahya-sinwar-was-killed-in-gaza-strike/,              'High likelihood' Hamas leader and Oct. 7 mastermind has been killed in Gaza strike: Israeli official            ,2024-10-17,
https://nypost.com/2024/10/16/us-news/parents-of-americans-in-hamas-captivity-slam-bidens-inaction-this-solidifies-his-legacy/,              Parents of Americans in Hamas captivity urge Biden to get tough on Iran: 'This solidifies his legacy'            ,2024-10-16,
https://nypost.com/2024/10/16/us-news/sen-bob-casey-still-endorses-squad-member-summer-lee-after-antisemitic-statement-he-bullshits-everything/,              Swing state Dem put in the hot seat over endorsement of 'Squad' member who blamed Israel for Hamas massacres             ,2024-10-16,
https://nypost.com/2024/10/15/world-news/israel-faces-serious-interceptor-missile-shortage-report/,"              Israel faces 'serious' shortage of missiles need to fend of Hamas, Hezbollah attacks            ",2024-10-15,
https://nypost.com/2024/10/15/world-news/failed-tel-aviv-suicide-bombing-planned-by-hamas-turkish-headquarters-new-report-says/,"              Failed Tel Aviv suicide bombing planned by Hamas Turkish headquarters, new report says            ",2024-10-15,
https://nypost.com/2024/10/13/us-news/li-mom-of-hamas-hostage-says-expanding-war-is-taking-attention-away-from-captives-were-worried/,              LI mom of Hamas hostage says expanding war is taking attention away from captives: 'We're worried'            ,2024-10-13,
https://nypost.com/2024/10/12/world-news/hamas-delayed-terror-attack-on-israel-by-a-year-in-an-effort-to-rope-in-iran-hezbollah-into-plot/,              Hamas delayed terror attack on Israel by a year for this reason            ,2024-10-12,
https://nypost.com/2024/10/10/opinion/the-keffiyeh-cult-gives-pro-hamas-college-kids-victim-status/,              The 'keffiyeh cult' gives pro-Hamas college kids victim status            ,2024-10-10,
https://nypost.com/2024/10/10/world-news/yahya-sinwar-pushes-palestinians-to-use-suicide-bombs-against-israelis-again/,              'Megalomaniac' Hamas chief pushes Palestinians to use suicide bombs against Israelis again            ,2024-10-10,
https://nypost.com/2024/10/10/world-news/hamas-steals-humanitarian-aid-trucks-from-gaza-strip/,              Hamas caught on video stealing dozens of humanitarian aid trucks entering Gaza Strip            ,2024-10-10,
https://nypost.com/2024/10/08/us-news/pittsburgh-democrats-slammed-for-antisemitic-statement-blaming-israel-for-hamas-oct-7-massacre/,              Pittsburgh Dems slammed for 'antisemitic' statement blaming Israel for Hamas' Oct. 7 massacre            ,2024-10-08,
https://nypost.com/2024/10/07/us-news/us-sanctions-sham-charity-funneling-money-to-hamas-on-oct-7-attack-anniversary/,              US sanctions Italian 'sham charity' and group's founder who funneled '$4M to Hamas over a 10-year period'            ,2024-10-07,
https://nypost.com/2024/10/07/world-news/hamas-leader-and-oct-7-mastermind-yahya-sinwar-resurfaces-after-reports-he-may-have-been-killed-by-israeli-airstrike/,              Hamas leader and Oct. 7 mastermind Yahya Sinwar resurfaces after reports he may have been killed by Israeli airstrike            ,2024-10-07,
https://nypost.com/2024/10/07/world-news/new-oct-7-footage-shows-israeli-soldiers-fighting-hamas/,              Newly released Oct. 7 footage shows Israeli soldiers fighting to stop Hamas invasion            ,2024-10-07,
https://nypost.com/2024/10/07/world-news/israeli-watched-his-mother-executed-on-oct-7-then-his-sister-was-murdered/,              He watched his mother's execution by Hamas on Oct. 7 — then his sister was murdered after months in captivity            ,2024-10-07,
https://nypost.com/2024/10/07/world-news/faces-of-oct-7-hostages-97-people-still-held-by-hamas-in-gaza/,              These 97 people are still being held by Hamas a year after Oct. 7 attacks            ,2024-10-07,
https://nypost.com/2024/10/05/us-news/jews-embrace-tattoos-to-cope-with-heartbreak-of-hamas-terror-attack/,"              Jews embrace tattoos to cope with pain, heartbreak of Hamas terror attack: 'My way to remember'            ",2024-10-05,
https://nypost.com/2024/10/05/world-news/israel-kills-leader-of-hamas-military-in-lebanon-airstrike/,              Israel kills Hamas commander in Lebanon airstrike: local media            ,2024-10-05,
https://nypost.com/2024/10/04/real-estate/bahamian-home-by-late-architect-thierry-despont-asks-42m/,              A look inside the most expensive property to hit the market in the Bahamas — with asking price of $42M            ,2024-10-04,
https://nypost.com/2024/10/04/us-news/georgia-beauty-queen-linday-shivers-ex-lover-terrance-adrien-bethel-claims-nobody-wanted-robert-shiver-dead/,              Beauty queen's alleged accomplice breaks silence on Bahamas murder-for-hire plot against her former NFL player husband: 'She's my best friend'            ,2024-10-04,
https://nypost.com/2024/10/03/world-news/child-hostage-held-by-hamas-for-10-years-is-rescued-in-gaza/,"              Yazidi girl, taken as ISIS slave at age 11 — and then held by Hamas for 10 years — is rescued by Israeli troops in Gaza            ",2024-10-03,
https://nypost.com/2024/10/03/world-news/israeli-military-says-it-killed-senior-hamas-leader-rawhi-mushtaha-in-a-gaza-strike/,              Israeli military says it killed senior Hamas leader and 'right-hand man' to Oct. 7 mastermind in Gaza strike            ,2024-10-03,
https://nypost.com/2024/10/02/us-news/donald-trump-notches-4-point-edge-over-kamala-harris-with-arab-americans-poll/,              Trump notches 4-point edge over Harris with Arab-American voters as Israel-Hamas war rages: poll            ,2024-10-02,
https://nypost.com/2024/10/02/us-news/after-pushing-for-hamas-ceasefire-deal-the-biden-administration-finally-changes-its-tune-about-israel/,"              After pushing for Hamas cease-fire deal, the Biden administration finally changes its tune about Israel            ",2024-10-02,
https://nypost.com/2024/11/28/world-news/former-hamas-hostage-mia-schem-gets-engaged-one-year-after-she-was-freed/,              Former Hamas hostage gets engaged one year after she was freed by terror group            ,2024-11-28,
https://nypost.com/2024/11/27/world-news/hezbollah-cease-fire-deal-will-help-israel-finally-get-back-hamas-hostages-including-americans-un-ambassador-tells-the-post/,              Hezbollah cease-fire deal will help finally get back Hamas hostages — including Americans — Israel's UN ambassador tells the Post            ,2024-11-27,
https://nypost.com/2024/11/27/world-news/hamas-claims-its-ready-for-gaza-cease-fire-after-israel-hezbollah-agreement/,              Hamas claims it's ready for Gaza cease-fire after Hezbollah's deal with Israel            ,2024-11-27,
https://nypost.com/2024/11/26/world-news/israels-finance-minister-says-occupying-gaza-is-possible-and-necessary-after-war/,              Israel's finance minister says occupying Gaza is 'possible and necessary' in wake of Hamas war            ,2024-11-26,
https://nypost.com/2024/11/25/us-news/controversial-muslim-group-cair-forced-to-reveal-sources-of-funding-after-defamation-case-against-former-employee-backfires/,              Controversial Muslim nonprofit CAIR once 'linked to Hamas' must reveal donors after ex-employee claims it accepts foreign funding            ,2024-11-25,
https://nypost.com/2024/11/24/sports/slow-st-johns-falls-to-georgia-in-dismal-end-to-bahamas-trip/,              Slow St. John's falls to Georgia in dismal end to Bahamas trip            ,2024-11-24,
https://nypost.com/2024/11/23/us-news/zionist-org-preps-list-of-foreign-pro-hamas-students-hoping-trump-will-deport-them/,"              Zionist org preps list of foreign pro-Hamas students, hoping Trump will deport them            ",2024-11-23,
https://nypost.com/2024/11/20/world-news/us-imposes-sanctions-on-hamas-leaders-day-after-sanctioning-israelis-no-real-strategy/,              US imposes sanctions on Hamas leaders day after sanctioning Israelis: ‘No real strategy’            ,2024-11-20,
https://nypost.com/2024/11/19/us-news/freed-hamas-hostage-confronts-ucla-student-behind-anti-israel-protests-in-excruciating-exchange/,              Freed Hamas hostage confronts UCLA student behind anti-Israel protests in excruciating exchange            ,2024-11-19,
https://nypost.com/2024/11/15/world-news/trump-admin-will-bring-new-thinking-to-israel-hamas-hostage-deal-murdered-captives-father-says/,"              Trump admin will bring ‘new thinking’ to Israel-Hamas hostage deal, murdered captive's father  says            ",2024-11-15,
https://nypost.com/2024/11/13/business/bill-ackman-yale-potentially-more-dangerous-than-hamas/,              Bill Ackman compares Yale to Hamas — calling Ivy League 'potentially even more dangerous'            ,2024-11-13,
https://nypost.com/2024/11/12/us-news/anti-israel-student-group-to-host-panel-that-reeks-of-blood-libel-at-suny-downstate-jewish-doctors/,              Pro-Hamas group hosts Jew bashing event at SUNY Downstate            ,2024-11-12,
https://nypost.com/2024/11/12/us-news/israel-envoy-in-nyc-we-the-jewish-people-prefer-peace/,              Israel envoy in NYC says Gaza could be wealthy like Gulf neighbors if Hamas got out of the way            ,2024-11-12,
https://nypost.com/2024/11/10/world-news/brutal-hamas-torture-tactics-caught-in-cctv-footage-idf/,              Brutal Hamas torture tactics caught in CCTV footage: IDF            ,2024-11-10,
https://nypost.com/2024/11/09/world-news/qatar-pulling-out-of-gaza-mediation-role-confirms-ousting-of-hamas/,"              Qatar pulling out of Gaza mediation role, confirms ousting of Hamas            ",2024-11-09,
https://nypost.com/2024/11/09/world-news/former-gaza-hostage-urges-trump-to-rescue-the-remaining-captives/,              Former Gaza hostage urges Trump to rescue captives still held by Hamas: 'Relentless daily torture'            ,2024-11-09,
https://nypost.com/2024/11/09/us-news/usc-president-carol-folt-to-retire-after-tenure-marred-by-pro-hamas-demonstrations/,              USC president to retire after tenure marred by pro-Hamas demonstrations            ,2024-11-09,
https://nypost.com/2024/11/08/us-news/us-tells-qatar-to-kick-hamas-out-of-the-country-after-terror-group-rejects-hostage-deal/,              US tells Qatar to kick Hamas out of the country after terror group rejects hostage deal            ,2024-11-08,
https://nypost.com/2024/11/08/world-news/freed-hamas-hostage-mia-shem-says-un-hasnt-lifted-a-finger-to-help-remaining-captives/,              Freed Hamas hostage Mia Shem says UN 'hasn’t lifted a finger' to help remaining captives            ,2024-11-08,
https://nypost.com/2024/11/07/us-news/hamas-reacts-to-trump-victory-says-he-must-work-seriously-to-stop-the-war-in-gaza/,"              Hamas reacts to Trump victory, says he must 'work seriously to stop the war' in Gaza            ",2024-11-07,
